timestamp,bot_name,action,symbol,price,quantity,amount_usdt,pnl,pnl_percent,reasoning
2026-07-30T22:24:12.435042,ArbitrageScanner,SIGNAL,BAT/USDT,0.066390,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.166%
2026-07-30T22:24:12.436043,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024820,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.161%
2026-07-30T22:25:31.401686,ArbitrageScanner,SIGNAL,BAT/USDT,0.066440,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.211%
2026-07-30T22:25:31.402687,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078740,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.203%
2026-07-30T22:25:31.404689,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.203%
2026-07-30T22:26:41.025604,GridML,LIMIT_BUY,ETH/USDT,1882.755421,0.026557,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.027604,GridML,LIMIT_BUY,ETH/USDT,1889.110176,0.026467,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.029606,GridML,LIMIT_BUY,ETH/USDT,1895.464931,0.026379,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.031608,GridML,LIMIT_BUY,ETH/USDT,1901.819687,0.026291,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.033284,GridML,LIMIT_BUY,ETH/USDT,1908.174442,0.026203,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.034609,GridML,LIMIT_SELL,ETH/USDT,1914.529197,0.026116,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.036612,GridML,LIMIT_SELL,ETH/USDT,1920.883952,0.026030,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.038613,GridML,LIMIT_SELL,ETH/USDT,1927.238708,0.025944,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.039614,GridML,LIMIT_SELL,ETH/USDT,1933.593463,0.025859,50.00,0.00,0.00,Grid order
2026-07-30T22:26:41.040616,GridML,LIMIT_SELL,ETH/USDT,1939.948218,0.025774,50.00,0.00,0.00,Grid order
2026-07-30T22:26:50.283631,ArbitrageScanner,SIGNAL,AXS/USDT,0.828000,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.290%
2026-07-30T22:26:50.284631,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.270%
2026-07-30T22:26:50.286633,ArbitrageScanner,SIGNAL,1INCH/USDT,0.085680,0.000000,0.00,0.00,0.00,Buy okx Sell bybit Spread 0.210%
2026-07-30T22:28:08.391507,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.361%
2026-07-30T22:28:08.392509,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.270%
2026-07-30T22:28:08.393509,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.240%
2026-07-30T22:28:29.132144,DexSniper,BUY,幸运币🐯,0.000000,0.000000,0.05,0.00,0.00,Sniped 幸运币🐯 (幸运币🐯)
2026-07-30T22:29:23.465458,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T22:29:23.466457,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.240%
2026-07-30T22:29:23.467459,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078740,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.203%
2026-07-30T22:30:37.738880,DexSniper,BUY,OKTA,0.000000,0.000000,0.05,0.00,0.00,Sniped Okta Inc (Derivatives) (OKTA)
2026-07-30T22:30:38.548533,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T22:30:38.549533,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.240%
2026-07-30T22:30:38.550534,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.217%
2026-07-30T22:30:42.713195,DexSniper,BUY,BAB,0.000000,0.000000,0.05,0.00,0.00,Sniped BABT (BAB)
2026-07-30T22:31:55.231934,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T22:31:55.232935,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.240%
2026-07-30T22:31:55.233935,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024860,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.201%
2026-07-30T22:32:21.194689,DexSniper,BUY,ZORG,0.000000,0.000000,0.05,0.00,0.00,Sniped ZORG (ZORG)
2026-07-30T22:32:25.686093,DexSniper,BUY,虚暴,0.000000,0.000000,0.05,0.00,0.00,Sniped 虚空风暴眼  (虚暴)
2026-07-30T22:33:12.696459,ArbitrageScanner,SIGNAL,SNX/USDT,0.207000,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.483%
2026-07-30T22:33:12.698463,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T22:33:12.699462,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.289%
2026-07-30T22:34:24.560417,ArbitrageScanner,SIGNAL,BAT/USDT,0.066510,0.000000,0.00,0.00,0.00,Buy okx Sell binance Spread 0.286%
2026-07-30T22:34:24.562419,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078720,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.229%
2026-07-30T22:34:24.563420,ArbitrageScanner,SIGNAL,SAND/USDT,0.041100,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.219%
2026-07-30T22:35:33.533617,ArbitrageScanner,SIGNAL,BAT/USDT,0.066510,0.000000,0.00,0.00,0.00,Buy okx Sell binance Spread 0.286%
2026-07-30T22:35:33.534617,ArbitrageScanner,SIGNAL,SAND/USDT,0.041080,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.268%
2026-07-30T22:35:33.535619,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078720,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.229%
2026-07-30T22:36:42.388621,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024840,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.282%
2026-07-30T22:36:42.389624,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078720,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.229%
2026-07-30T22:36:42.391623,ArbitrageScanner,SIGNAL,GRT/USDT,0.014820,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.202%
2026-07-30T22:37:51.136683,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024840,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.282%
2026-07-30T22:37:51.138685,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078740,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.203%
2026-07-30T22:37:51.138685,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.180%
2026-07-30T22:39:00.327462,ArbitrageScanner,SIGNAL,SNX/USDT,0.207000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.435%
2026-07-30T22:39:00.329463,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024840,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.282%
2026-07-30T22:39:00.331467,ArbitrageScanner,SIGNAL,FET/USDT,0.144500,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.277%
2026-07-30T22:40:09.297590,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024840,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.282%
2026-07-30T22:40:09.299591,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078740,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.203%
2026-07-30T22:40:09.301593,ArbitrageScanner,SIGNAL,MANA/USDT,0.066600,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.180%
2026-07-30T22:41:18.172472,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024840,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.282%
2026-07-30T22:41:18.173473,ArbitrageScanner,SIGNAL,BAT/USDT,0.066530,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.240%
2026-07-30T22:41:18.174474,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.217%
2026-07-30T22:42:26.965622,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024850,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.241%
2026-07-30T22:42:26.967622,ArbitrageScanner,SIGNAL,BAT/USDT,0.066530,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.240%
2026-07-30T22:42:26.968622,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078740,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.203%
2026-07-30T22:43:35.375570,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.254%
2026-07-30T22:43:35.376571,ArbitrageScanner,SIGNAL,BAT/USDT,0.066530,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.240%
2026-07-30T22:43:35.378572,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.216%
2026-07-30T22:44:44.893468,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.254%
2026-07-30T22:44:44.894468,ArbitrageScanner,SIGNAL,BAT/USDT,0.066530,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.240%
2026-07-30T22:44:44.895468,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.217%
2026-07-30T22:45:52.612612,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.289%
2026-07-30T22:45:52.614614,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.254%
2026-07-30T22:45:52.615615,ArbitrageScanner,SIGNAL,CHZ/USDT,0.012970,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.231%
2026-07-30T22:47:01.204589,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078560,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.433%
2026-07-30T22:47:01.205591,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024830,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.242%
2026-07-30T22:47:01.206591,ArbitrageScanner,SIGNAL,AXS/USDT,0.830000,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.181%
2026-07-30T22:48:09.558819,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078560,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.433%
2026-07-30T22:48:09.559820,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.253%
2026-07-30T22:48:09.561821,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024830,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.242%
2026-07-30T22:49:17.641100,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.289%
2026-07-30T22:49:17.642101,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.254%
2026-07-30T22:49:17.643102,ArbitrageScanner,SIGNAL,GRT/USDT,0.014780,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.203%
2026-07-30T22:50:26.678051,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.254%
2026-07-30T22:50:26.680053,ArbitrageScanner,SIGNAL,GRT/USDT,0.014780,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.203%
2026-07-30T22:50:26.683057,ArbitrageScanner,SIGNAL,AXS/USDT,0.830000,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.193%
2026-07-30T22:51:35.600936,ArbitrageScanner,SIGNAL,AXS/USDT,0.830000,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.325%
2026-07-30T22:51:35.603939,ArbitrageScanner,SIGNAL,BAT/USDT,0.066610,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.300%
2026-07-30T22:51:35.605942,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078700,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.254%
2026-07-30T22:52:44.421428,ArbitrageScanner,SIGNAL,BAT/USDT,0.066610,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.300%
2026-07-30T22:52:44.432439,ArbitrageScanner,SIGNAL,SAND/USDT,0.041110,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.268%
2026-07-30T22:52:44.433440,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.240%
2026-07-30T22:53:52.768438,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.397%
2026-07-30T22:53:52.770439,ArbitrageScanner,SIGNAL,SAND/USDT,0.041110,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.341%
2026-07-30T22:53:52.772443,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.240%
2026-07-30T22:55:00.926652,ArbitrageScanner,SIGNAL,SAND/USDT,0.041110,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.365%
2026-07-30T22:55:00.928653,ArbitrageScanner,SIGNAL,ATOM/USDT,1.291000,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.232%
2026-07-30T22:55:00.930656,ArbitrageScanner,SIGNAL,BAT/USDT,0.066680,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.195%
2026-07-30T22:56:10.040853,ArbitrageScanner,SIGNAL,SAND/USDT,0.041110,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.341%
2026-07-30T22:56:10.042854,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.203%
2026-07-30T22:56:10.043857,ArbitrageScanner,SIGNAL,BAT/USDT,0.066680,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.180%
2026-07-30T22:57:18.303498,ArbitrageScanner,SIGNAL,BAT/USDT,0.066550,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.376%
2026-07-30T22:57:18.304494,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024890,0.000000,0.00,0.00,0.00,Buy okx Sell binance Spread 0.241%
2026-07-30T22:57:18.306501,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.203%
2026-07-30T22:58:26.281608,ArbitrageScanner,SIGNAL,BAT/USDT,0.066550,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.376%
2026-07-30T22:58:26.282609,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.240%
2026-07-30T22:58:26.283610,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.203%
2026-07-30T22:59:33.892229,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T22:59:33.893229,ArbitrageScanner,SIGNAL,BAT/USDT,0.066580,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.330%
2026-07-30T22:59:33.894231,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.325%
2026-07-30T23:00:42.338475,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.338%
2026-07-30T23:00:42.339476,ArbitrageScanner,SIGNAL,SNX/USDT,0.208000,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.337%
2026-07-30T23:00:42.340477,ArbitrageScanner,SIGNAL,BAT/USDT,0.066660,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.210%
2026-07-30T23:01:50.890582,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.608%
2026-07-30T23:01:50.892580,ArbitrageScanner,SIGNAL,SNX/USDT,0.209000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.431%
2026-07-30T23:01:50.894581,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078800,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.343%
2026-07-30T23:02:59.056534,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.608%
2026-07-30T23:02:59.057538,ArbitrageScanner,SIGNAL,SNX/USDT,0.209000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.478%
2026-07-30T23:02:59.059537,ArbitrageScanner,SIGNAL,PEPE/USDT,0.000003,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.252%
2026-07-30T23:04:07.986688,ArbitrageScanner,SIGNAL,GRT/USDT,0.014810,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.608%
2026-07-30T23:04:07.987689,ArbitrageScanner,SIGNAL,SNX/USDT,0.209000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.383%
2026-07-30T23:04:07.989691,ArbitrageScanner,SIGNAL,1INCH/USDT,0.085890,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.256%
2026-07-30T23:05:15.773698,ArbitrageScanner,SIGNAL,SNX/USDT,0.209000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.383%
2026-07-30T23:05:15.775700,ArbitrageScanner,SIGNAL,1INCH/USDT,0.085890,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.361%
2026-07-30T23:05:15.776700,ArbitrageScanner,SIGNAL,BAT/USDT,0.066820,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.344%
2026-07-30T23:06:24.701668,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024940,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.281%
2026-07-30T23:06:24.702668,ArbitrageScanner,SIGNAL,BAT/USDT,0.066750,0.000000,0.00,0.00,0.00,Buy bybit Sell binance Spread 0.225%
2026-07-30T23:06:24.703669,ArbitrageScanner,SIGNAL,SHIB/USDT,0.000005,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.216%
2026-07-30T23:07:33.144618,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024940,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.281%
2026-07-30T23:07:33.146620,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078860,0.000000,0.00,0.00,0.00,Buy okx Sell bybit Spread 0.241%
2026-07-30T23:07:33.147620,ArbitrageScanner,SIGNAL,BAT/USDT,0.066750,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.225%
2026-07-30T23:08:41.503779,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024940,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.281%
2026-07-30T23:08:41.504780,ArbitrageScanner,SIGNAL,BAT/USDT,0.066740,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.240%
2026-07-30T23:08:41.506782,ArbitrageScanner,SIGNAL,CRV/USDT,0.214300,0.000000,0.00,0.00,0.00,Buy bybit Sell okx Spread 0.233%
2026-07-30T23:09:49.501363,ArbitrageScanner,SIGNAL,SEI/USDT,0.043000,0.000000,0.00,0.00,0.00,Buy binance Sell bybit Spread 0.326%
2026-07-30T23:09:49.503364,ArbitrageScanner,SIGNAL,ZRX/USDT,0.078820,0.000000,0.00,0.00,0.00,Buy okx Sell bybit Spread 0.292%
2026-07-30T23:09:49.504366,ArbitrageScanner,SIGNAL,ENJ/USDT,0.024940,0.000000,0.00,0.00,0.00,Buy binance Sell okx Spread 0.281%
